state,zip,plan_letter,carrier_name,rate_type,gender,age,monthly_premium
TX,75201,G,BlueCross BlueShield of Texas,ATTAINED_AGE,M,95,550.73
TX,75201,G,WoodmenLife,ATTAINED_AGE,M,95,577.82
TX,75201,G,Humana (Emphesys Insurance Company),ATTAINED_AGE,M,95,584.27
TX,75201,G,Bankers Life (Underwritten by Washington National Insurance Company),ATTAINED_AGE,M,95,632.2
TX,75201,G,American Benefit Life Insurance Company,ATTAINED_AGE,M,95,647.62
TX,75201,G,HealthSpring Insurance Company (Standard II),ATTAINED_AGE,M,95,717.44
TX,75201,G,AARP - UnitedHealthcare Insurance Company (Level 2),COMMUNITY_RATED,M,95,734.56
TX,75201,G,Bankers Life (Underwritten by Washington National Insurance Company) (Substandard),ATTAINED_AGE,M,95,780.25
TX,75201,G,AFLAC,ATTAINED_AGE,M,95,855.06
TX,75201,G,Atlantic Capital Life Assurance Company (Preferred),ATTAINED_AGE,F,95,268.46
TX,75201,G,Physicians Select Insurance Company (Innovative),ATTAINED_AGE,F,95,289.35
TX,75201,G,United American Insurance Company,ATTAINED_AGE,F,95,313
TX,75201,G,Old Surety Life Insurance Company,ISSUE_AGE,F,95,329.28
TX,75201,G,Atlantic Capital Life Assurance Company (Standard),ATTAINED_AGE,F,95,338.69
TX,75201,G,AARP - UnitedHealthcare Insurance Company (Standard),COMMUNITY_RATED,F,95,349
TX,75201,G,Lumos Insurance,ATTAINED_AGE,F,95,352.05
TX,75201,G,Physicians Select Insurance Company,ATTAINED_AGE,F,95,357.1
TX,75201,G,Medico Life and Health Insurance Company (Preferred),ATTAINED_AGE,F,95,362.81
TX,75201,G,Wisconsin Physicians Service Insurance Corporation,ATTAINED_AGE,F,95,368.86
TX,75201,G,New Era Life Insurance Company,ATTAINED_AGE,F,95,369.69
TX,75201,G,AARP - UnitedHealthcare Insurance Company (Level 1),COMMUNITY_RATED,F,95,384.1
TX,75201,G,Medico Life and Health Insurance Company (Standard I),ATTAINED_AGE,F,95,399.1
TX,75201,G,State Farm Mutual Automobile Insurance Company,ATTAINED_AGE,F,95,400.1
TX,75201,G,Texas Farm Bureau Health Plans,ATTAINED_AGE,F,95,413.94
TX,75201,G,USAA Life Insurance Company,ATTAINED_AGE,F,95,414.46
TX,75201,G,HealthSpring Insurance Company,ATTAINED_AGE,F,95,415.91
TX,75201,G,LifeShield National Insurance Company,ATTAINED_AGE,F,95,443.99
TX,75201,G,Aetna Health Insurance Company,ATTAINED_AGE,F,95,445.24
TX,75201,G,Medico Life and Health Insurance Company (Standard II),ATTAINED_AGE,F,95,453.52
TX,75201,G,Nassau Life Insurance Company,ATTAINED_AGE,F,95,458.14
TX,75201,G,Guarantee Trust Life Insurance Company,ATTAINED_AGE,F,95,462.31
TX,75201,G,Insurance Company of North America,ATTAINED_AGE,F,95,469.83
TX,75201,G,GPM Health and Life Insurance Company,ATTAINED_AGE,F,95,473.38
TX,75201,G,Mutual of Omaha (Mutual of Omaha Insurance Company),ATTAINED_AGE,F,95,477.87
TX,75201,G,BlueCross BlueShield of Texas,ATTAINED_AGE,F,95,495.09
TX,75201,G,WoodmenLife,ATTAINED_AGE,F,95,502.45
TX,75201,G,Humana (Emphesys Insurance Company),ATTAINED_AGE,F,95,524.77
TX,75201,G,American Benefit Life Insurance Company,ATTAINED_AGE,F,95,563.14
TX,75201,G,Bankers Life (Underwritten by Washington National Insurance Company),ATTAINED_AGE,F,95,569.08
TX,75201,G,HealthSpring Insurance Company (Standard II),ATTAINED_AGE,F,95,623.86
TX,75201,G,AARP - UnitedHealthcare Insurance Company (Level 2),COMMUNITY_RATED,F,95,650.86
TX,75201,G,Bankers Life (Underwritten by Washington National Insurance Company) (Substandard),ATTAINED_AGE,F,95,702.34
TX,75201,G,AFLAC,ATTAINED_AGE,F,95,746.47
GA,30301,G,Atlantic Capital Life Assurance Company (Preferred),ISSUE_AGE,M,65,165.91
GA,30301,G,Medico Insurance Company (Preferred),ISSUE_AGE,M,65,182.75
GA,30301,G,Bankers Life (Underwritten by Washington National Insurance Company),ISSUE_AGE,M,65,194.41
GA,30301,G,USAA Life Insurance Company,ISSUE_AGE,M,65,196.86
GA,30301,G,Lumos Insurance,ISSUE_AGE,M,65,198.63
GA,30301,G,Medico Insurance Company (Standard I),ISSUE_AGE,M,65,201.03
GA,30301,G,Atlantic Capital Life Assurance Company (Standard),ISSUE_AGE,M,65,206.87
GA,30301,G,Anthem Blue Cross and Blue Shield - Georgia,ISSUE_AGE,M,65,207
GA,30301,G,WoodmenLife,ISSUE_AGE,M,65,211.83
GA,30301,G,Humana (Emphesys Insurance Company),ISSUE_AGE,M,65,216.64
GA,30301,G,LifeShield National Insurance Company,ISSUE_AGE,M,65,219.18
GA,30301,G,Insurance Company of North America,ISSUE_AGE,M,65,221
GA,30301,G,AARP - UnitedHealthcare Insurance Company (Standard),ISSUE_AGE,M,65,223
GA,30301,G,American Benefit Life Insurance Company,ISSUE_AGE,M,65,225.81
GA,30301,G,HealthSpring National Health Insurance Company,ISSUE_AGE,M,65,227.84
GA,30301,G,Medico Insurance Company (Standard II),ISSUE_AGE,M,65,228.44
GA,30301,G,State Farm Mutual Automobile Insurance Company,ISSUE_AGE,M,65,228.48
GA,30301,G,"Continental Life Insurance Company of Brentwood, Tennessee (Aetna)",ISSUE_AGE,M,65,228.99
GA,30301,G,AFLAC,ISSUE_AGE,M,65,230.95
GA,30301,G,Bankers Life (Underwritten by Washington National Insurance Company) (Substandard),ISSUE_AGE,M,65,239.75
GA,30301,G,Physicians Life Insurance Company,ISSUE_AGE,M,65,249.79
GA,30301,G,Mutual of Omaha (Omaha Supplemental Insurance Company),ISSUE_AGE,M,65,294.07
GA,30301,G,GPM Health and Life Insurance Company,ISSUE_AGE,M,65,309.56
GA,30301,G,HealthSpring National Health Insurance Company (Standard II),ISSUE_AGE,M,65,341.76
GA,30301,G,Guarantee Trust Life Insurance Company,ISSUE_AGE,M,65,345.12
GA,30301,G,United American Insurance Company,ISSUE_AGE,M,65,382
GA,30301,G,AARP - UnitedHealthcare Insurance Company (Level 2),ISSUE_AGE,M,65,529
GA,30301,G,Atlantic Capital Life Assurance Company (Preferred),ISSUE_AGE,F,65,144.62
GA,30301,G,Medico Insurance Company (Preferred),ISSUE_AGE,F,65,158.92
GA,30301,G,Medico Insurance Company (Standard I),ISSUE_AGE,F,65,174.81
GA,30301,G,Bankers Life (Underwritten by Washington National Insurance Company),ISSUE_AGE,F,65,175.07
GA,30301,G,Atlantic Capital Life Assurance Company (Standard),ISSUE_AGE,F,65,180.25
GA,30301,G,Lumos Insurance,ISSUE_AGE,F,65,180.58
GA,30301,G,WoodmenLife,ISSUE_AGE,F,65,184.2
GA,30301,G,LifeShield National Insurance Company,ISSUE_AGE,F,65,190.59
GA,30301,G,Anthem Blue Cross and Blue Shield - Georgia,ISSUE_AGE,F,65,191
GA,30301,G,Humana (Emphesys Insurance Company),ISSUE_AGE,F,65,191.71
GA,30301,G,Insurance Company of North America,ISSUE_AGE,F,65,195.5
GA,30301,G,American Benefit Life Insurance Company,ISSUE_AGE,F,65,196.36
GA,30301,G,USAA Life Insurance Company,ISSUE_AGE,F,65,196.86
GA,30301,G,AARP - UnitedHealthcare Insurance Company (Standard),ISSUE_AGE,F,65,197.5
GA,30301,G,HealthSpring National Health Insurance Company,ISSUE_AGE,F,65,198.12
GA,30301,G,Medico Insurance Company (Standard II),ISSUE_AGE,F,65,198.65
GA,30301,G,"Continental Life Insurance Company of Brentwood, Tennessee (Aetna)",ISSUE_AGE,F,65,199.09
GA,30301,G,AFLAC,ISSUE_AGE,F,65,201.62
GA,30301,G,State Farm Mutual Automobile Insurance Company,ISSUE_AGE,F,65,206.81
GA,30301,G,Bankers Life (Underwritten by Washington National Insurance Company) (Substandard),ISSUE_AGE,F,65,215.89
GA,30301,G,Physicians Life Insurance Company,ISSUE_AGE,F,65,226.02
GA,30301,G,Mutual of Omaha (Omaha Supplemental Insurance Company),ISSUE_AGE,F,65,255.71
GA,30301,G,GPM Health and Life Insurance Company,ISSUE_AGE,F,65,269.17
GA,30301,G,HealthSpring National Health Insurance Company (Standard II),ISSUE_AGE,F,65,297.19
GA,30301,G,Guarantee Trust Life Insurance Company,ISSUE_AGE,F,65,308.15
GA,30301,G,United American Insurance Company,ISSUE_AGE,F,65,332
GA,30301,G,AARP - UnitedHealthcare Insurance Company (Level 2),ISSUE_AGE,F,65,468.82
GA,30301,G,Atlantic Capital Life Assurance Company (Preferred),ISSUE_AGE,M,70,171.86
GA,30301,G,Medico Insurance Company (Preferred),ISSUE_AGE,M,70,182.75
GA,30301,G,Medico Insurance Company (Standard I),ISSUE_AGE,M,70,201.03
GA,30301,G,Lumos Insurance,ISSUE_AGE,M,70,204.72
GA,30301,G,Atlantic Capital Life Assurance Company (Standard),ISSUE_AGE,M,70,214.3
GA,30301,G,LifeShield National Insurance Company,ISSUE_AGE,M,70,223.56
GA,30301,G,USAA Life Insurance Company,ISSUE_AGE,M,70,223.72
GA,30301,G,Insurance Company of North America,ISSUE_AGE,M,70,225.58
GA,30301,G,WoodmenLife,ISSUE_AGE,M,70,228.1
GA,30301,G,Medico Insurance Company (Standard II),ISSUE_AGE,M,70,228.44
GA,30301,G,Humana (Emphesys Insurance Company),ISSUE_AGE,M,70,231.75
GA,30301,G,American Benefit Life Insurance Company,ISSUE_AGE,M,70,233.72
GA,30301,G,Anthem Blue Cross and Blue Shield - Georgia,ISSUE_AGE,M,70,238
GA,30301,G,HealthSpring National Health Insurance Company,ISSUE_AGE,M,70,239.95
GA,30301,G,AFLAC,ISSUE_AGE,M,70,244.89
GA,30301,G,"Continental Life Insurance Company of Brentwood, Tennessee (Aetna)",ISSUE_AGE,M,70,245.24
GA,30301,G,Bankers Life (Underwritten by Washington National Insurance Company),ISSUE_AGE,M,70,251.09
GA,30301,G,AARP - UnitedHealthcare Insurance Company (Standard),ISSUE_AGE,M,70,263.25
GA,30301,G,Physicians Life Insurance Company,ISSUE_AGE,M,70,264.05
GA,30301,G,State Farm Mutual Automobile Insurance Company,ISSUE_AGE,M,70,265.8
GA,30301,G,Bankers Life (Underwritten by Washington National Insurance Company) (Substandard),ISSUE_AGE,M,70,309.74
GA,30301,G,GPM Health and Life Insurance Company,ISSUE_AGE,M,70,314.23
GA,30301,G,Mutual of Omaha (Omaha Supplemental Insurance Company),ISSUE_AGE,M,70,324.06
GA,30301,G,HealthSpring National Health Insurance Company (Standard II),ISSUE_AGE,M,70,359.93
GA,30301,G,Guarantee Trust Life Insurance Company,ISSUE_AGE,M,70,362.71
GA,30301,G,United American Insurance Company,ISSUE_AGE,M,70,417
GA,30301,G,AARP - UnitedHealthcare Insurance Company (Level 2),ISSUE_AGE,M,70,623.99
GA,30301,G,Atlantic Capital Life Assurance Company (Preferred),ISSUE_AGE,F,70,149.8
GA,30301,G,Medico Insurance Company (Preferred),ISSUE_AGE,F,70,158.92
GA,30301,G,Medico Insurance Company (Standard I),ISSUE_AGE,F,70,174.81
GA,30301,G,Lumos Insurance,ISSUE_AGE,F,70,186.04
GA,30301,G,Atlantic Capital Life Assurance Company (Standard),ISSUE_AGE,F,70,186.69
GA,30301,G,LifeShield National Insurance Company,ISSUE_AGE,F,70,194.4
GA,30301,G,WoodmenLife,ISSUE_AGE,F,70,198.34
GA,30301,G,Medico Insurance Company (Standard II),ISSUE_AGE,F,70,198.65
GA,30301,G,Insurance Company of North America,ISSUE_AGE,F,70,199.67
GA,30301,G,American Benefit Life Insurance Company,ISSUE_AGE,F,70,203.23
GA,30301,G,Humana (Emphesys Insurance Company),ISSUE_AGE,F,70,205.09
GA,30301,G,HealthSpring National Health Insurance Company,ISSUE_AGE,F,70,208.65
GA,30301,G,"Continental Life Insurance Company of Brentwood, Tennessee (Aetna)",ISSUE_AGE,F,70,213.16
GA,30301,G,AFLAC,ISSUE_AGE,F,70,213.79
GA,30301,G,Anthem Blue Cross and Blue Shield - Georgia,ISSUE_AGE,F,70,216
GA,30301,G,USAA Life Insurance Company,ISSUE_AGE,F,70,223.72
GA,30301,G,Bankers Life (Underwritten by Washington National Insurance Company),ISSUE_AGE,F,70,226.07
GA,30301,G,AARP - UnitedHealthcare Insurance Company (Standard),ISSUE_AGE,F,70,233.25
GA,30301,G,State Farm Mutual Automobile Insurance Company,ISSUE_AGE,F,70,235.37
GA,30301,G,Physicians Life Insurance Company,ISSUE_AGE,F,70,238.9
GA,30301,G,GPM Health and Life Insurance Company,ISSUE_AGE,F,70,273.25
GA,30301,G,Bankers Life (Underwritten by Washington National Insurance Company) (Substandard),ISSUE_AGE,F,70,278.87
GA,30301,G,Mutual of Omaha (Omaha Supplemental Insurance Company),ISSUE_AGE,F,70,281.78
GA,30301,G,HealthSpring National Health Insurance Company (Standard II),ISSUE_AGE,F,70,312.98
GA,30301,G,Guarantee Trust Life Insurance Company,ISSUE_AGE,F,70,323.85
GA,30301,G,United American Insurance Company,ISSUE_AGE,F,70,362
GA,30301,G,AARP - UnitedHealthcare Insurance Company (Level 2),ISSUE_AGE,F,70,553.19
GA,30301,G,Medico Insurance Company (Preferred),ISSUE_AGE,M,75,191.1
GA,30301,G,Atlantic Capital Life Assurance Company (Preferred),ISSUE_AGE,M,75,195.45
GA,30301,G,Medico Insurance Company (Standard I),ISSUE_AGE,M,75,210.21
GA,30301,G,Lumos Insurance,ISSUE_AGE,M,75,237.34
GA,30301,G,Medico Insurance Company (Standard II),ISSUE_AGE,M,75,238.88
GA,30301,G,Atlantic Capital Life Assurance Company (Standard),ISSUE_AGE,M,75,243.75
GA,30301,G,LifeShield National Insurance Company,ISSUE_AGE,M,75,250.39
GA,30301,G,Insurance Company of North America,ISSUE_AGE,M,75,255.5
GA,30301,G,Humana (Emphesys Insurance Company),ISSUE_AGE,M,75,259.32
GA,30301,G,USAA Life Insurance Company,ISSUE_AGE,M,75,260.61
GA,30301,G,American Benefit Life Insurance Company,ISSUE_AGE,M,75,264.1
GA,30301,G,"Continental Life Insurance Company of Brentwood, Tennessee (Aetna)",ISSUE_AGE,M,75,277.64
GA,30301,G,AFLAC,ISSUE_AGE,M,75,277.75
GA,30301,G,WoodmenLife,ISSUE_AGE,M,75,278.12
GA,30301,G,HealthSpring National Health Insurance Company,ISSUE_AGE,M,75,281.56
GA,30301,G,Anthem Blue Cross and Blue Shield - Georgia,ISSUE_AGE,M,75,289
GA,30301,G,State Farm Mutual Automobile Insurance Company,ISSUE_AGE,M,75,299.2
GA,30301,G,Physicians Life Insurance Company,ISSUE_AGE,M,75,299.74
GA,30301,G,AARP - UnitedHealthcare Insurance Company (Standard),ISSUE_AGE,M,75,313.25
GA,30301,G,Bankers Life (Underwritten by Washington National Insurance Company),ISSUE_AGE,M,75,321.48
GA,30301,G,GPM Health and Life Insurance Company,ISSUE_AGE,M,75,338.55
GA,30301,G,Mutual of Omaha (Omaha Supplemental Insurance Company),ISSUE_AGE,M,75,386.22
GA,30301,G,Bankers Life (Underwritten by Washington National Insurance Company) (Substandard),ISSUE_AGE,M,75,396.66
GA,30301,G,Guarantee Trust Life Insurance Company,ISSUE_AGE,M,75,400.46
GA,30301,G,HealthSpring National Health Insurance Company (Standard II),ISSUE_AGE,M,75,422.35
GA,30301,G,United American Insurance Company,ISSUE_AGE,M,75,439
GA,30301,G,AARP - UnitedHealthcare Insurance Company (Level 2),ISSUE_AGE,M,75,741.99
GA,30301,G,Medico Insurance Company (Preferred),ISSUE_AGE,F,75,166.17
GA,30301,G,Atlantic Capital Life Assurance Company (Preferred),ISSUE_AGE,F,75,170.39
GA,30301,G,Medico Insurance Company (Standard I),ISSUE_AGE,F,75,182.79
GA,30301,G,Medico Insurance Company (Standard II),ISSUE_AGE,F,75,207.72
GA,30301,G,Atlantic Capital Life Assurance Company (Standard),ISSUE_AGE,F,75,212.34
GA,30301,G,Lumos Insurance,ISSUE_AGE,F,75,215.73
GA,30301,G,LifeShield National Insurance Company,ISSUE_AGE,F,75,217.73
GA,30301,G,Insurance Company of North America,ISSUE_AGE,F,75,226.08
GA,30301,G,Humana (Emphesys Insurance Company),ISSUE_AGE,F,75,229.48
GA,30301,G,American Benefit Life Insurance Company,ISSUE_AGE,F,75,229.65
GA,30301,G,"Continental Life Insurance Company of Brentwood, Tennessee (Aetna)",ISSUE_AGE,F,75,241.4
GA,30301,G,WoodmenLife,ISSUE_AGE,F,75,241.84
GA,30301,G,AFLAC,ISSUE_AGE,F,75,242.47
GA,30301,G,HealthSpring National Health Insurance Company,ISSUE_AGE,F,75,244.84
GA,30301,G,USAA Life Insurance Company,ISSUE_AGE,F,75,260.61
GA,30301,G,State Farm Mutual Automobile Insurance Company,ISSUE_AGE,F,75,261.04
GA,30301,G,Anthem Blue Cross and Blue Shield - Georgia,ISSUE_AGE,F,75,265
GA,30301,G,Physicians Life Insurance Company,ISSUE_AGE,F,75,271.19
GA,30301,G,AARP - UnitedHealthcare Insurance Company (Standard),ISSUE_AGE,F,75,277.5
GA,30301,G,Bankers Life (Underwritten by Washington National Insurance Company),ISSUE_AGE,F,75,289.43
GA,30301,G,GPM Health and Life Insurance Company,ISSUE_AGE,F,75,294.34
GA,30301,G,Mutual of Omaha (Omaha Supplemental Insurance Company),ISSUE_AGE,F,75,335.84
GA,30301,G,Bankers Life (Underwritten by Washington National Insurance Company) (Substandard),ISSUE_AGE,F,75,357.09
GA,30301,G,Guarantee Trust Life Insurance Company,ISSUE_AGE,F,75,357.55
GA,30301,G,HealthSpring National Health Insurance Company (Standard II),ISSUE_AGE,F,75,367.26
GA,30301,G,United American Insurance Company,ISSUE_AGE,F,75,382
GA,30301,G,AARP - UnitedHealthcare Insurance Company (Level 2),ISSUE_AGE,F,75,657.62
GA,30301,G,Medico Insurance Company (Preferred),ISSUE_AGE,M,80,211.8
GA,30301,G,Atlantic Capital Life Assurance Company (Preferred),ISSUE_AGE,M,80,231.68
GA,30301,G,Medico Insurance Company (Standard I),ISSUE_AGE,M,80,232.98
GA,30301,G,Medico Insurance Company (Standard II),ISSUE_AGE,M,80,264.75
GA,30301,G,Lumos Insurance,ISSUE_AGE,M,80,275.1
GA,30301,G,LifeShield National Insurance Company,ISSUE_AGE,M,80,287.95
GA,30301,G,Atlantic Capital Life Assurance Company (Standard),ISSUE_AGE,M,80,288.86
GA,30301,G,Humana (Emphesys Insurance Company),ISSUE_AGE,M,80,290.17
GA,30301,G,Insurance Company of North America,ISSUE_AGE,M,80,295.83
GA,30301,G,American Benefit Life Insurance Company,ISSUE_AGE,M,80,306.36
GA,30301,G,USAA Life Insurance Company,ISSUE_AGE,M,80,308.04
GA,30301,G,Anthem Blue Cross and Blue Shield - Georgia,ISSUE_AGE,M,80,316
GA,30301,G,"Continental Life Insurance Company of Brentwood, Tennessee (Aetna)",ISSUE_AGE,M,80,316.29
GA,30301,G,AFLAC,ISSUE_AGE,M,80,318.76
GA,30301,G,WoodmenLife,ISSUE_AGE,M,80,324.23
GA,30301,G,State Farm Mutual Automobile Insurance Company,ISSUE_AGE,M,80,329.29
GA,30301,G,HealthSpring National Health Insurance Company,ISSUE_AGE,M,80,331.19
GA,30301,G,Physicians Life Insurance Company,ISSUE_AGE,M,80,335.44
GA,30301,G,AARP - UnitedHealthcare Insurance Company (Standard),ISSUE_AGE,M,80,345.25
GA,30301,G,GPM Health and Life Insurance Company,ISSUE_AGE,M,80,402.08
GA,30301,G,Bankers Life (Underwritten by Washington National Insurance Company),ISSUE_AGE,M,80,402.17
GA,30301,G,Mutual of Omaha (Omaha Supplemental Insurance Company),ISSUE_AGE,M,80,440.49
GA,30301,G,Guarantee Trust Life Insurance Company,ISSUE_AGE,M,80,447.46
GA,30301,G,United American Insurance Company,ISSUE_AGE,M,80,458
GA,30301,G,Bankers Life (Underwritten by Washington National Insurance Company) (Substandard),ISSUE_AGE,M,80,496.28
GA,30301,G,HealthSpring National Health Insurance Company (Standard II),ISSUE_AGE,M,80,496.78
GA,30301,G,AARP - UnitedHealthcare Insurance Company (Level 2),ISSUE_AGE,M,80,817.51
GA,30301,G,Medico Insurance Company (Preferred),ISSUE_AGE,F,80,184.18
GA,30301,G,Atlantic Capital Life Assurance Company (Preferred),ISSUE_AGE,F,80,201.9
GA,30301,G,Medico Insurance Company (Standard I),ISSUE_AGE,F,80,202.6
GA,30301,G,Medico Insurance Company (Standard II),ISSUE_AGE,F,80,230.22
GA,30301,G,Lumos Insurance,ISSUE_AGE,F,80,250.09
GA,30301,G,LifeShield National Insurance Company,ISSUE_AGE,F,80,250.39
GA,30301,G,Atlantic Capital Life Assurance Company (Standard),ISSUE_AGE,F,80,251.68
GA,30301,G,Humana (Emphesys Insurance Company),ISSUE_AGE,F,80,256.79
GA,30301,G,Insurance Company of North America,ISSUE_AGE,F,80,261.83
GA,30301,G,American Benefit Life Insurance Company,ISSUE_AGE,F,80,266.4
GA,30301,G,"Continental Life Insurance Company of Brentwood, Tennessee (Aetna)",ISSUE_AGE,F,80,274.97
GA,30301,G,AFLAC,ISSUE_AGE,F,80,278.28
GA,30301,G,WoodmenLife,ISSUE_AGE,F,80,281.94
GA,30301,G,State Farm Mutual Automobile Insurance Company,ISSUE_AGE,F,80,283.9
GA,30301,G,HealthSpring National Health Insurance Company,ISSUE_AGE,F,80,287.99
GA,30301,G,Anthem Blue Cross and Blue Shield - Georgia,ISSUE_AGE,F,80,290
GA,30301,G,Physicians Life Insurance Company,ISSUE_AGE,F,80,303.47
GA,30301,G,AARP - UnitedHealthcare Insurance Company (Standard),ISSUE_AGE,F,80,305.75
GA,30301,G,USAA Life Insurance Company,ISSUE_AGE,F,80,308.04
GA,30301,G,GPM Health and Life Insurance Company,ISSUE_AGE,F,80,349.6
GA,30301,G,Bankers Life (Underwritten by Washington National Insurance Company),ISSUE_AGE,F,80,362.05
GA,30301,G,Mutual of Omaha (Omaha Supplemental Insurance Company),ISSUE_AGE,F,80,383.04
GA,30301,G,United American Insurance Company,ISSUE_AGE,F,80,398
GA,30301,G,Guarantee Trust Life Insurance Company,ISSUE_AGE,F,80,399.52
GA,30301,G,HealthSpring National Health Insurance Company (Standard II),ISSUE_AGE,F,80,431.99
GA,30301,G,Bankers Life (Underwritten by Washington National Insurance Company) (Substandard),ISSUE_AGE,F,80,446.74
GA,30301,G,AARP - UnitedHealthcare Insurance Company (Level 2),ISSUE_AGE,F,80,724.29
GA,30301,G,Medico Insurance Company (Preferred),ISSUE_AGE,M,85,249.11
GA,30301,G,Atlantic Capital Life Assurance Company (Preferred),ISSUE_AGE,M,85,268.02
GA,30301,G,Medico Insurance Company (Standard I),ISSUE_AGE,M,85,274.03
GA,30301,G,Medico Insurance Company (Standard II),ISSUE_AGE,M,85,311.39
GA,30301,G,Anthem Blue Cross and Blue Shield - Georgia,ISSUE_AGE,M,85,316
GA,30301,G,Lumos Insurance,ISSUE_AGE,M,85,318.96
GA,30301,G,Humana (Emphesys Insurance Company),ISSUE_AGE,M,85,324.7
GA,30301,G,LifeShield National Insurance Company,ISSUE_AGE,M,85,331.14
GA,30301,G,Atlantic Capital Life Assurance Company (Standard),ISSUE_AGE,M,85,334.2
GA,30301,G,Insurance Company of North America,ISSUE_AGE,M,85,348.25
GA,30301,G,American Benefit Life Insurance Company,ISSUE_AGE,M,85,352.31
GA,30301,G,State Farm Mutual Automobile Insurance Company,ISSUE_AGE,M,85,356.75
GA,30301,G,Physicians Life Insurance Company,ISSUE_AGE,M,85,356.82
GA,30301,G,"Continental Life Insurance Company of Brentwood, Tennessee (Aetna)",ISSUE_AGE,M,85,363.77
GA,30301,G,AFLAC,ISSUE_AGE,M,85,365.4
GA,30301,G,AARP - UnitedHealthcare Insurance Company (Standard),ISSUE_AGE,M,85,377.25
GA,30301,G,USAA Life Insurance Company,ISSUE_AGE,M,85,381.31
GA,30301,G,WoodmenLife,ISSUE_AGE,M,85,386.16
GA,30301,G,HealthSpring National Health Insurance Company,ISSUE_AGE,M,85,393.35
GA,30301,G,United American Insurance Company,ISSUE_AGE,M,85,458
GA,30301,G,Guarantee Trust Life Insurance Company,ISSUE_AGE,M,85,475.71
GA,30301,G,GPM Health and Life Insurance Company,ISSUE_AGE,M,85,477.51
GA,30301,G,Bankers Life (Underwritten by Washington National Insurance Company),ISSUE_AGE,M,85,490.01
GA,30301,G,Mutual of Omaha (Omaha Supplemental Insurance Company),ISSUE_AGE,M,85,507.04
GA,30301,G,HealthSpring National Health Insurance Company (Standard II),ISSUE_AGE,M,85,590.02
GA,30301,G,Bankers Life (Underwritten by Washington National Insurance Company) (Substandard),ISSUE_AGE,M,85,604.72
GA,30301,G,AARP - UnitedHealthcare Insurance Company (Level 2),ISSUE_AGE,M,85,893.03
GA,30301,G,Medico Insurance Company (Preferred),ISSUE_AGE,F,85,216.62
GA,30301,G,Atlantic Capital Life Assurance Company (Preferred),ISSUE_AGE,F,85,233.6
GA,30301,G,Medico Insurance Company (Standard I),ISSUE_AGE,F,85,238.28
GA,30301,G,Medico Insurance Company (Standard II),ISSUE_AGE,F,85,270.78
GA,30301,G,Humana (Emphesys Insurance Company),ISSUE_AGE,F,85,287.34
GA,30301,G,LifeShield National Insurance Company,ISSUE_AGE,F,85,287.95
GA,30301,G,Lumos Insurance,ISSUE_AGE,F,85,289.91
GA,30301,G,Anthem Blue Cross and Blue Shield - Georgia,ISSUE_AGE,F,85,290
GA,30301,G,Atlantic Capital Life Assurance Company (Standard),ISSUE_AGE,F,85,291.18
GA,30301,G,State Farm Mutual Automobile Insurance Company,ISSUE_AGE,F,85,304.56
GA,30301,G,American Benefit Life Insurance Company,ISSUE_AGE,F,85,306.36
GA,30301,G,Insurance Company of North America,ISSUE_AGE,F,85,308.25
GA,30301,G,"Continental Life Insurance Company of Brentwood, Tennessee (Aetna)",ISSUE_AGE,F,85,316.29
GA,30301,G,AFLAC,ISSUE_AGE,F,85,318.99
GA,30301,G,Physicians Life Insurance Company,ISSUE_AGE,F,85,322.83
GA,30301,G,AARP - UnitedHealthcare Insurance Company (Standard),ISSUE_AGE,F,85,334.25
GA,30301,G,WoodmenLife,ISSUE_AGE,F,85,335.78
GA,30301,G,HealthSpring National Health Insurance Company,ISSUE_AGE,F,85,342.04
GA,30301,G,USAA Life Insurance Company,ISSUE_AGE,F,85,381.31
GA,30301,G,United American Insurance Company,ISSUE_AGE,F,85,398
GA,30301,G,GPM Health and Life Insurance Company,ISSUE_AGE,F,85,415.23
GA,30301,G,Guarantee Trust Life Insurance Company,ISSUE_AGE,F,85,424.74
GA,30301,G,Mutual of Omaha (Omaha Supplemental Insurance Company),ISSUE_AGE,F,85,440.9
GA,30301,G,Bankers Life (Underwritten by Washington National Insurance Company),ISSUE_AGE,F,85,441.12
GA,30301,G,HealthSpring National Health Insurance Company (Standard II),ISSUE_AGE,F,85,513.06
GA,30301,G,Bankers Life (Underwritten by Washington National Insurance Company) (Substandard),ISSUE_AGE,F,85,544.35
GA,30301,G,AARP - UnitedHealthcare Insurance Company (Level 2),ISSUE_AGE,F,85,791.55
GA,30301,G,Atlantic Capital Life Assurance Company (Preferred),ISSUE_AGE,M,90,306.49
GA,30301,G,Medico Insurance Company (Preferred),ISSUE_AGE,M,90,310.44
GA,30301,G,Anthem Blue Cross and Blue Shield - Georgia,ISSUE_AGE,M,90,316
GA,30301,G,Medico Insurance Company (Standard I),ISSUE_AGE,M,90,341.49
GA,30301,G,Physicians Life Insurance Company,ISSUE_AGE,M,90,356.82
GA,30301,G,Humana (Emphesys Insurance Company),ISSUE_AGE,M,90,363.33
GA,30301,G,Lumos Insurance,ISSUE_AGE,M,90,369.71
GA,30301,G,AARP - UnitedHealthcare Insurance Company (Standard),ISSUE_AGE,M,90,377.25
GA,30301,G,State Farm Mutual Automobile Insurance Company,ISSUE_AGE,M,90,379.87
